tafel_nr,wijk,begin_tijd,volg_nr,eind_tijd,servicetype
61,1,2019-04-26 13:33:09,0,2019-04-26 13:34:56,drinken
69,1,2019-04-26 13:33:14,0,2019-04-26 13:34:57,drinken
52,1,2019-04-26 13:33:37,0,2019-04-26 13:34:57,drinken
53,1,2019-04-26 13:34:26,0,2019-04-26 13:34:58,eten
100,1,2019-04-26 13:35:07,0,2019-04-26 13:51:39,eten
63,1,2019-04-26 13:42:48,0,2019-04-26 13:51:37,eten
63,1,2019-04-26 13:56:13,0,2019-04-26 14:30:45,eten
32,2,2019-04-26 15:03:00,0,2019-04-26 17:33:31,drinken
69,1,2019-04-26 15:04:16,0,2019-04-26 17:33:31,drinken
53,1,2019-04-26 15:08:09,0,2019-04-26 17:33:32,drinken
54,1,2019-04-26 15:09:19,0,2019-04-26 17:33:32,drinken
53,1,2019-04-26 15:13:42,0,2019-04-26 17:33:32,drinken
31,2,2019-04-27 05:33:40,0,2019-04-27 05:58:00,eten
33,1,2019-04-27 05:33:43,0,2019-04-27 05:58:00,eten
69,1,2019-04-27 06:12:24,0,2019-04-27 06:32:15,eten
51,1,2019-04-27 06:12:56,0,2019-04-27 06:32:11,eten
53,1,2019-04-27 06:13:52,0,2019-04-27 06:32:13,betalen
62,1,2019-04-27 06:14:59,0,2019-04-27 06:32:16,betalen
32,1,2019-04-27 07:06:56,0,2019-04-27 07:07:33,drinken
31,1,2019-04-27 10:32:01,0,2019-04-27 10:41:56,drinken
55,2,2019-04-27 11:42:54,0,2019-05-07 11:52:12,drinken
33,2,2019-04-27 11:43:00,0,2019-05-07 11:52:12,drinken
31,1,2019-04-27 12:06:05,0,2019-04-27 12:38:38,eten
33,1,2019-04-27 12:13:09,0,2019-04-27 12:38:37,eten
31,1,2019-04-27 12:56:27,0,2019-04-27 13:27:16,drinken
32,1,2019-04-27 13:14:59,0,2019-04-27 13:27:20,drinken
61,1,2019-04-29 11:41:37,0,2019-05-07 11:52:13,drinken
54,1,2019-04-29 11:44:48,0,2019-05-07 11:52:13,drinken
55,1,2019-05-09 08:05:07,0,2019-05-09 12:41:29,drinken
52,1,2019-05-09 08:05:42,0,2019-05-09 12:41:30,drinken
69,1,2019-05-09 08:12:56,0,2019-05-09 12:41:30,drinken
51,1,2019-05-09 08:13:08,0,2019-05-09 12:41:31,eten
61,1,2019-05-09 08:13:56,0,2019-05-09 12:41:31,drinken
53,1,2019-05-09 08:13:59,0,2019-05-09 12:41:32,eten
63,1,2019-05-09 08:48:37,0,2019-05-09 12:41:32,drinken
63,1,2019-05-09 10:03:52,0,2019-05-09 12:41:32,drinken
55,1,2019-05-09 10:39:56,0,2019-05-09 12:41:29,drinken
31,1,2019-05-09 14:35:24,0,2019-05-10 11:49:11,drinken
34,1,2019-05-09 14:35:26,0,2019-05-10 11:49:12,drinken
63,1,2019-05-09 14:35:39,0,2019-05-10 11:49:13,eten
53,1,2019-05-09 14:39:18,0,2019-05-10 11:49:20,drinken
32,1,2019-05-09 14:39:58,0,2019-05-10 11:49:20,eten
61,1,2019-05-09 14:40:30,0,2019-05-10 11:49:21,drinken
61,1,2019-05-10 05:20:18,0,2019-05-10 11:49:21,drinken
61,1,2019-05-10 07:10:29,0,2019-05-10 11:49:21,drinken
61,1,2019-05-10 11:40:44,0,2019-05-10 11:49:21,drinken
53,1,2019-05-10 11:43:21,0,2019-05-10 11:49:20,drinken
53,1,2019-05-10 15:07:18,0,2019-05-11 06:34:37,drinken
62,1,2019-05-10 15:08:34,0,2019-05-11 06:34:37,drinken
55,1,2019-05-10 15:08:44,0,2019-05-11 06:34:38,drinken
61,1,2019-05-10 15:09:39,0,2019-05-11 06:34:38,drinken
54,1,2019-05-11 04:28:04,0,2019-05-11 06:34:39,drinken
34,1,2019-05-11 04:28:06,0,2019-05-11 06:34:40,drinken
55,1,2019-05-11 04:42:17,0,2019-05-11 06:34:38,drinken
69,1,2019-05-11 09:43:47,0,2019-05-11 10:36:24,eten
69,1,2019-05-11 10:49:45,0,2019-05-12 08:19:22,drinken
62,1,2019-05-11 11:33:25,0,2019-05-12 08:19:23,drinken
52,1,2019-05-11 13:01:40,0,2019-05-12 08:19:24,drinken
53,1,2019-05-11 13:16:02,0,2019-05-12 08:19:27,eten
53,1,2019-05-11 14:09:34,0,2019-05-12 08:19:27,eten
33,1,2019-05-11 14:11:20,0,2019-05-12 08:19:32,eten
54,1,2019-05-12 07:37:42,0,2019-05-12 08:19:36,betalen
34,1,2019-05-12 07:37:58,0,2019-05-12 08:19:38,betalen
31,1,2019-05-12 07:38:06,0,2019-05-12 08:19:35,drinken
51,1,2019-05-12 07:50:09,0,2019-05-12 08:19:39,eten
64,1,2019-05-12 10:37:46,0,2019-05-12 10:39:05,betalen
33,1,2019-05-12 10:39:30,0,2019-05-12 10:39:32,drinken
64,1,2019-05-14 07:15:33,0,2019-05-14 08:54:29,drinken
55,1,2019-05-14 07:15:36,0,2019-05-14 08:54:30,drinken
33,1,2019-05-14 07:45:26,0,2019-05-14 08:54:30,drinken
32,1,2019-05-14 07:45:31,0,2019-05-14 08:54:30,drinken
34,1,2019-05-14 08:53:55,0,2019-05-14 09:48:35,drinken
33,1,2019-05-14 10:59:06,0,2019-05-14 12:52:51,drinken
64,1,2019-05-14 14:23:33,0,2019-05-14 17:22:40,betalen
55,1,2019-05-15 05:21:09,0,2019-05-15 08:36:45,drinken
34,1,2019-05-15 07:11:55,0,2019-05-15 08:36:53,drinken
31,1,2019-05-15 07:11:57,0,2019-05-15 08:36:46,drinken
63,1,2019-05-15 07:12:51,0,2019-05-15 08:36:46,drinken
61,1,2019-05-15 07:20:37,0,2019-05-15 08:36:51,drinken
63,1,2019-05-15 07:24:54,0,2019-05-15 08:36:46,drinken
65,1,2019-05-15 07:29:11,0,2019-05-15 08:36:48,drinken
36,1,2019-05-15 07:29:19,0,2019-05-15 08:36:48,drinken
63,1,2019-05-15 08:42:00,0,2019-05-15 08:42:13,eten
32,1,2019-05-15 09:37:04,0,2019-05-15 09:40:48,betalen
32,1,2019-05-15 10:09:02,0,2019-05-15 10:17:50,drinken
64,1,2019-05-15 14:26:56,0,2019-05-15 22:25:59,drinken
33,1,2019-05-16 07:07:29,0,2019-05-16 09:38:55,drinken
63,1,2019-05-16 10:56:06,0,2019-05-16 12:49:49,betalen
53,1,2019-05-16 14:08:22,0,2019-05-16 14:31:40,eten
31,1,2019-05-17 11:39:16,0,2019-05-17 22:49:53,drinken
65,1,2019-05-17 14:53:02,0,2019-05-17 22:49:54,drinken
34,1,2019-05-18 04:31:39,0,2019-05-18 07:01:06,drinken
63,1,2019-05-18 06:25:32,0,2019-05-18 07:01:04,drinken
64,1,2019-05-18 08:25:28,0,2019-05-18 08:29:19,drinken
51,1,2019-05-18 08:55:16,0,2019-05-18 08:57:33,drinken
69,1,2019-05-18 09:00:35,0,2019-05-18 09:25:13,eten
63,1,2019-05-18 09:06:51,0,2019-05-18 09:25:17,drinken
63,1,2019-05-18 10:22:45,0,2019-05-18 10:37:21,drinken
33,1,2019-05-18 11:19:59,0,2019-05-18 12:07:52,drinken
53,1,2019-05-18 12:16:28,0,2019-05-18 12:49:14,drinken
61,1,2019-05-18 12:16:50,0,2019-05-18 12:49:13,drinken
33,1,2019-05-18 12:17:20,0,2019-05-18 12:20:45,drinken
32,1,2019-05-18 12:41:18,0,2019-05-18 12:49:13,drinken
32,1,2019-05-18 13:13:39,0,2019-05-18 13:50:20,drinken
33,1,2019-05-18 14:56:51,0,2019-05-18 15:29:11,drinken
64,1,2019-05-19 07:11:46,0,2019-05-19 17:36:54,drinken
34,1,2019-05-19 14:48:27,0,2019-05-19 17:36:55,drinken
53,1,2019-05-22 07:17:49,0,2019-05-22 07:54:11,eten
55,1,2019-05-22 07:18:23,0,2019-05-22 07:54:16,eten
62,1,2019-05-22 07:19:10,0,2019-05-22 07:54:19,eten
64,1,2019-05-22 07:21:23,0,2019-05-22 07:54:21,eten
32,1,2019-05-22 07:22:10,0,2019-05-22 07:54:22,eten
33,1,2019-05-22 07:25:39,0,2019-05-22 07:54:24,eten
55,1,2019-05-23 05:24:23,0,2019-05-23 10:35:06,drinken
65,1,2019-05-23 05:24:52,0,2019-05-23 10:35:06,drinken
62,1,2019-05-23 10:47:16,0,2019-05-23 12:04:40,drinken
62,1,2019-05-23 10:56:58,0,2019-05-23 12:04:40,drinken
62,1,2019-05-23 11:09:16,0,2019-05-23 12:04:40,drinken
64,1,2019-05-23 13:17:47,0,2019-05-23 13:18:25,drinken
69,1,2019-05-23 13:18:05,0,2019-05-23 13:18:26,drinken
55,1,2019-05-23 13:18:16,0,2019-05-23 13:18:27,drinken
51,1,2019-05-23 14:57:51,0,2019-05-23 15:48:12,drinken
69,1,2019-05-23 14:58:41,0,2019-05-23 15:48:11,drinken
64,1,2019-05-24 05:46:38,0,2019-05-24 09:38:07,drinken
51,1,2019-05-24 07:10:28,0,2019-05-24 09:38:08,eten
54,1,2019-05-24 08:45:11,0,2019-05-24 09:38:10,drinken
51,1,2019-05-24 11:03:21,0,2019-05-24 11:33:32,drinken
53,1,2019-05-25 06:16:31,0,2019-05-25 06:45:41,drinken
51,1,2019-05-25 06:17:54,0,2019-05-25 06:49:51,drinken
52,1,2019-05-25 06:22:53,0,2019-05-25 06:49:51,drinken
55,1,2019-05-25 06:23:01,0,2019-05-25 06:49:50,drinken
31,1,2019-05-25 06:31:21,0,2019-05-25 06:45:43,drinken
34,1,2019-05-25 06:32:11,0,2019-05-25 06:49:53,drinken
31,1,2019-05-25 09:20:59,0,2019-05-25 09:36:18,drinken
64,1,2019-05-25 09:48:35,0,2019-05-25 10:21:05,drinken
33,1,2019-05-25 10:07:08,0,2019-05-25 10:21:03,drinken
61,1,2019-05-25 10:09:27,0,2019-05-25 10:21:04,drinken
51,1,2019-05-25 10:11:01,0,2019-05-25 10:21:05,drinken
31,1,2019-05-25 10:13:39,0,2019-05-25 10:21:08,drinken
51,1,2019-05-25 10:27:38,0,2019-05-25 10:44:31,drinken
52,1,2019-05-25 10:32:15,0,2019-05-25 10:44:28,drinken
69,1,2019-05-25 10:36:10,0,2019-05-25 10:44:26,drinken
69,1,2019-05-25 10:41:31,0,2019-05-25 10:44:26,drinken
33,1,2019-05-25 10:49:37,0,2019-05-25 10:58:48,drinken
33,1,2019-05-25 11:54:44,0,2019-05-25 15:43:10,drinken
62,1,2019-05-25 12:41:15,0,2019-05-25 15:43:11,drinken
33,1,2019-05-25 12:50:36,0,2019-05-25 15:43:10,drinken
62,1,2019-05-25 13:00:08,0,2019-05-25 15:43:11,drinken
62,1,2019-05-25 13:10:01,0,2019-05-25 15:43:11,drinken
65,1,2019-05-25 15:03:46,0,2019-05-25 15:43:11,eten
64,1,2019-05-25 15:03:48,0,2019-05-25 15:43:12,drinken
62,1,2019-05-25 15:05:10,0,2019-05-25 15:43:11,drinken
55,1,2019-05-25 15:07:25,0,2019-05-25 15:43:13,drinken
63,1,2019-05-26 07:19:51,0,2019-05-26 07:20:48,betalen
32,1,2019-05-26 07:41:20,0,2019-05-26 07:53:53,drinken
69,1,2019-05-26 07:43:03,0,2019-05-26 07:53:54,drinken
55,1,2019-05-26 07:44:13,0,2019-05-26 07:53:55,drinken
62,1,2019-05-26 07:44:14,0,2019-05-26 07:53:58,drinken
64,1,2019-05-26 07:46:51,0,2019-05-26 07:54:00,eten
51,1,2019-05-26 07:46:53,0,2019-05-26 07:54:01,eten
65,1,2019-05-26 07:46:54,0,2019-05-26 07:54:02,eten
54,1,2019-05-26 07:47:02,0,2019-05-26 07:54:03,eten
63,1,2019-05-26 07:54:08,0,2019-05-26 07:54:11,drinken
54,1,2019-05-26 07:54:54,0,2019-05-26 07:55:16,drinken
32,1,2019-05-26 09:25:28,0,2019-05-26 09:33:36,drinken
32,1,2019-05-26 09:43:11,0,2019-05-26 10:01:06,eten
63,1,2019-05-26 09:46:19,0,2019-05-26 10:01:08,eten
62,1,2019-05-26 09:48:18,0,2019-05-26 10:01:09,eten
63,1,2019-05-26 10:16:37,0,2019-05-26 10:20:44,eten
35,1,2019-05-26 10:21:36,0,2019-05-26 10:27:59,eten
35,1,2019-05-26 11:02:41,0,2019-05-26 11:13:28,drinken
35,1,2019-05-26 11:19:14,0,2019-05-26 11:29:00,drinken
35,1,2019-05-26 11:34:04,0,2019-05-26 11:54:51,drinken
61,1,2019-05-26 12:20:14,0,2019-05-26 12:24:55,eten
61,1,2019-05-26 12:25:40,0,2019-05-26 12:27:24,drinken
61,1,2019-05-26 12:31:30,0,2019-05-26 12:34:35,drinken
61,1,2019-05-26 12:44:36,0,2019-05-26 12:45:34,eten
61,1,2019-05-26 12:53:42,0,2019-05-26 12:56:56,drinken
69,1,2019-05-26 13:37:33,0,2019-05-26 14:01:12,drinken
62,1,2019-05-26 14:44:52,0,2019-05-26 14:52:40,drinken
65,1,2019-05-26 14:47:48,0,2019-05-26 14:52:43,drinken
55,1,2019-05-26 14:48:54,0,2019-05-26 14:52:49,drinken
63,1,2019-05-26 14:49:58,0,2019-05-26 14:52:45,drinken
69,1,2019-05-29 05:29:14,0,2019-05-29 10:02:03,drinken
51,1,2019-05-29 07:14:48,0,2019-05-29 10:02:05,drinken
32,1,2019-05-29 07:16:37,0,2019-05-29 10:02:12,eten
33,1,2019-05-29 07:17:21,0,2019-05-29 10:02:02,drinken
62,1,2019-05-29 07:18:46,0,2019-05-29 10:02:16,drinken
33,1,2019-05-29 07:41:11,0,2019-05-29 10:02:02,drinken
33,1,2019-05-29 08:25:19,0,2019-05-29 10:02:02,drinken
62,1,2019-05-29 08:56:37,0,2019-05-29 10:02:16,drinken
64,1,2019-05-29 08:58:09,0,2019-05-29 10:02:21,drinken
62,1,2019-05-29 09:04:11,0,2019-05-29 10:02:16,drinken
62,1,2019-05-29 09:25:04,0,2019-05-29 10:02:16,drinken
34,1,2019-05-29 09:25:10,0,2019-05-29 10:02:23,drinken
63,1,2019-05-29 09:28:22,0,2019-05-29 10:02:18,drinken
33,1,2019-05-29 09:30:40,0,2019-05-29 10:02:02,drinken
32,1,2019-05-29 10:28:17,0,2019-05-29 10:31:50,eten
31,1,2019-05-29 11:15:45,0,2019-05-29 11:26:17,drinken
31,1,2019-05-29 11:20:58,0,2019-05-29 11:26:17,drinken
31,1,2019-05-29 11:38:44,0,2019-05-29 11:58:28,drinken
31,1,2019-05-29 11:43:46,0,2019-05-29 11:58:28,drinken
34,1,2019-05-29 12:34:40,0,2019-05-29 12:37:38,drinken
31,1,2019-05-29 13:21:40,0,2019-05-29 13:24:37,eten
33,1,2019-05-29 14:36:44,0,2019-05-29 14:46:42,eten
65,1,2019-05-30 06:57:20,0,2019-05-30 09:25:42,eten
55,1,2019-05-30 06:59:38,0,2019-05-30 09:25:44,eten
34,1,2019-05-30 08:01:36,0,2019-05-30 09:25:51,eten
31,1,2019-05-30 08:02:57,0,2019-05-30 09:25:46,eten
61,1,2019-05-30 08:03:12,0,2019-05-30 09:25:48,eten
35,1,2019-05-30 08:13:38,0,2019-05-30 09:25:49,eten
36,1,2019-05-30 08:14:13,0,2019-05-30 09:25:53,eten
35,1,2019-05-30 11:55:42,0,2019-05-30 12:04:58,drinken
51,1,2019-05-30 12:16:19,0,2019-05-30 12:20:42,drinken
54,1,2019-05-30 12:42:27,0,2019-05-30 12:48:20,drinken
51,1,2019-05-30 12:51:42,0,2019-05-30 12:53:24,eten
54,1,2019-05-30 13:03:59,0,2019-05-30 13:06:00,eten
35,1,2019-05-30 13:18:59,0,2019-05-30 13:40:01,drinken
51,1,2019-05-30 13:26:07,0,2019-05-30 13:40:01,drinken
63,1,2019-05-30 13:28:14,0,2019-05-30 13:39:59,drinken
65,1,2019-05-30 13:43:21,0,2019-05-30 13:48:38,drinken
35,1,2019-05-30 14:25:21,0,2019-05-30 14:27:24,drinken
64,1,2019-05-30 15:09:52,0,2019-05-30 15:50:18,drinken
34,1,2019-05-30 15:32:35,0,2019-05-30 15:50:20,drinken
62,1,2019-05-30 15:49:27,0,2019-05-30 15:50:21,drinken
64,1,2019-05-30 15:49:48,0,2019-05-30 15:50:18,drinken
62,1,2019-05-30 16:19:09,0,2019-05-30 16:21:38,drinken
65,1,2019-05-30 16:28:01,0,2019-05-30 16:28:39,drinken
65,1,2019-05-31 05:40:30,0,2019-05-31 07:24:11,drinken
55,1,2019-05-31 05:44:54,0,2019-05-31 07:24:11,drinken
64,1,2019-05-31 05:45:28,0,2019-05-31 07:24:10,eten
62,1,2019-05-31 05:45:48,0,2019-05-31 07:33:42,drinken
34,1,2019-05-31 05:49:43,0,2019-05-31 07:33:40,eten
35,1,2019-05-31 05:50:14,0,2019-05-31 07:33:40,drinken
64,1,2019-05-31 10:03:07,0,2019-05-31 10:09:43,drinken
52,1,2019-05-31 10:44:56,0,2019-05-31 11:09:53,drinken
65,1,2019-05-31 10:48:30,0,2019-05-31 11:03:32,drinken
51,1,2019-05-31 10:50:06,0,2019-05-31 11:08:10,eten
36,1,2019-05-31 10:50:58,0,2019-05-31 11:03:30,drinken
64,1,2019-05-31 11:12:17,0,2019-05-31 11:26:22,drinken
54,1,2019-05-31 11:15:57,0,2019-05-31 11:26:23,drinken
62,1,2019-05-31 11:18:22,0,2019-05-31 11:26:24,drinken
52,1,2019-05-31 11:20:31,0,2019-05-31 11:26:26,drinken
51,1,2019-05-31 11:22:10,0,2019-05-31 11:26:20,drinken
54,1,2019-05-31 11:34:59,0,2019-05-31 11:35:28,drinken
55,1,2019-05-31 12:20:47,0,2019-05-31 12:50:06,drinken
64,1,2019-05-31 12:34:20,0,2019-05-31 12:50:08,drinken
33,1,2019-05-31 12:47:05,0,2019-05-31 12:50:11,drinken
36,1,2019-05-31 13:03:51,0,2019-05-31 13:14:53,drinken
31,1,2019-05-31 14:58:35,0,2019-06-01 06:40:46,drinken
36,1,2019-05-31 15:06:20,0,2019-06-01 06:40:52,drinken
36,1,2019-06-01 04:42:17,0,2019-06-01 06:40:52,drinken
35,1,2019-06-01 04:43:43,0,2019-06-01 06:40:54,drinken
34,1,2019-06-01 04:43:57,0,2019-06-01 06:40:47,drinken
62,1,2019-06-01 04:52:24,0,2019-06-01 06:40:50,drinken
62,1,2019-06-01 07:22:12,0,2019-06-01 07:34:09,drinken
36,1,2019-06-01 07:56:24,0,2019-06-01 07:57:00,drinken
35,1,2019-06-01 08:24:59,0,2019-06-01 08:30:08,drinken
34,1,2019-06-01 09:14:44,0,2019-06-01 09:23:42,drinken
53,1,2019-06-01 09:50:29,0,2019-06-01 10:05:07,drinken
52,1,2019-06-01 09:51:38,0,2019-06-01 10:05:08,drinken
32,1,2019-06-01 10:10:35,0,2019-06-01 11:12:19,drinken
32,1,2019-06-01 10:15:56,0,2019-06-01 11:12:19,drinken
33,1,2019-06-01 10:27:50,0,2019-06-01 11:12:23,drinken
53,1,2019-06-01 11:09:24,0,2019-06-01 11:12:21,drinken
36,1,2019-06-01 11:24:13,0,2019-06-01 11:27:36,drinken
61,1,2019-06-01 11:37:19,0,2019-06-01 12:01:10,drinken
54,1,2019-06-01 11:37:31,0,2019-06-01 12:01:12,drinken
36,1,2019-06-01 11:37:44,0,2019-06-01 12:01:13,drinken
54,1,2019-06-01 11:42:58,0,2019-06-01 12:01:12,drinken
61,1,2019-06-01 11:43:35,0,2019-06-01 12:01:10,drinken
34,1,2019-06-01 11:44:26,0,2019-06-01 12:01:16,drinken
53,1,2019-06-01 12:40:15,0,2019-06-01 13:11:24,drinken
32,1,2019-06-01 12:48:55,0,2019-06-01 13:11:26,drinken
55,1,2019-06-01 12:51:52,0,2019-06-01 13:11:29,drinken
65,1,2019-06-01 12:54:52,0,2019-06-01 13:11:32,drinken
32,1,2019-06-01 13:02:05,0,2019-06-01 13:11:26,drinken
35,1,2019-06-01 13:19:39,0,2019-06-01 14:33:43,drinken
65,1,2019-06-01 13:47:18,0,2019-06-01 14:33:46,drinken
63,1,2019-06-01 14:11:18,0,2019-06-01 14:33:48,drinken
64,1,2019-06-01 14:39:15,0,2019-06-01 15:31:28,drinken
35,1,2019-06-01 14:50:53,0,2019-06-01 15:31:29,betalen
65,1,2019-06-01 14:54:47,0,2019-06-01 15:31:31,betalen
64,1,2019-06-01 14:56:31,0,2019-06-01 15:31:28,drinken
65,1,2019-06-01 15:24:31,0,2019-06-01 15:31:31,betalen
51,1,2019-06-01 15:37:47,0,2019-06-01 16:25:19,drinken
62,1,2019-06-01 15:40:31,0,2019-06-01 16:25:21,drinken
65,1,2019-06-01 15:44:57,0,2019-06-01 16:25:23,drinken
